28->20,24
21->22,24
22->21,24
28->35,24
2->21,23
28->16,23
2->8,22
35->28,22
28->7,22
28->1,22
28->10,21
2->4,20
2->22,19
34->21,18
35->7,18
8->2,18
28->15,17
7->1,16
28->12,16
28->9,16
20->28,15
21->13,15
21->34,15
20->1,15
9->13,14
1->20,14
10->12,14
35->1,13
34->27,13
7->16,13
35->9,12
12->4,12
20->16,12
35->20,12
28->21,12
21->2,12
28->2,12
7->28,12
22->2,11
1->28,11
35->16,11
10->28,11
4->2,11
4->8,11
1->35,10
10->22,10
28->34,10
34->13,10
28->13,10
9->4,10
1->7,9
10->1,9
10->7,9
35->10,9
10->35,9
7->35,9
13->34,9
7->20,9
2->13,8
10->34,8
8->4,8
9->28,8
7->10,8
9->21,8
1->10,8
16->35,8
16->7,8
28->22,7
20->35,7
10->16,7
10->21,7
2->34,7
9->20,7
9->35,7
18->12,6
20->7,6
7->34,6
27->21,6
9->7,6
2->28,6
21->7,6
20->22,6
9->1,6
16->10,6
12->18,6
16->20,6
9->10,6
10->9,5
18->16,5
35->34,5
21->16,5
16->21,5
2->12,5
35->15,5
28->18,5
35->21,5
13->9,5
27->4,5
2->15,5
27->2,5
12->9,5
1->16,5
16->12,5
35->12,5
7->21,5
16->28,5
35->18,5
34->2,4
9->27,4
34->28,4
35->2,4
7->2,4
1->9,4
7->9,4
1->12,4
34->7,4
12->28,4
21->27,4
18->28,4
18->35,4
34->12,4
34->20,4
27->9,4
10->20,4
20->10,4
35->22,4
2->16,4
20->9,4
21->10,4
10->18,4
12->7,4
9->18,4
9->34,4
16->1,4
9->16,4
20->34,4
21->28,4
18->7,3
34->4,3
7->15,3
7->12,3
10->2,3
22->12,3
2->7,3
1->34,3
1->2,3
2->20,3
22->28,3
2->10,3
22->10,3
22->20,3
21->1,3
21->20,3
7->22,3
20->18,3
12->16,3
18->4,3
20->21,3
28->4,3
1->21,3
7->13,3
34->9,2
10->15,2
34->35,2
34->16,2
13->27,2
18->34,2
20->12,2
13->21,2
34->18,2
4->34,2
2->35,2
12->10,2
22->35,2
12->21,2
22->7,2
12->34,2
16->9,2
20->2,2
7->18,2
10->13,2
20->4,2
1->22,2
27->34,2
16->34,2
12->20,2
12->2,2
1->13,2
21->12,2
9->15,2
16->22,2
27->13,2
1->18,2
9->12,2
12->1,2
18->10,1
15->28,1
4->18,1
9->2,1
2->9,1
4->21,1
4->27,1
4->9,1
35->4,1
27->8,1
27->12,1
35->13,1
4->12,1
16->15,1
21->4,1
21->9,1
15->10,1
13->2,1
21->35,1
22->1,1
22->16,1
28->27,1
2->1,1
22->4,1
18->9,1
1->15,1
22->9,1
13->35,1
13->7,1
16->4,1
34->10,1
18->1,1
20->13,1
12->27,1
34->22,1
12->35,1
15->16,1
22->34,1
